60204842;Am Waldfriedhof
60204859;Berggasse
60204860;Lebereckstraße
60204861;Feuerwehr
60205001;Lokalbahn
60205022;Bahnhof
60205096;Kirche
60205132;SCS
60205133;Vösendorf-Siebenhirten
60205200;Griesfeld
60205201;Bahnhof
60205326;Talgasse
60205671;Schwechat, Hauptplatz
60205809;Melkergründe
60205921;Schwechat, Plankenwehrstraße
60205960;Schwechat, Wiener Straße
60205962;Mozartweg
60205964;Blumenweg
60205965;Anzengruberweg
60205982;Johann-Kaller-Gasse
60205987;Dr.-Theodor-Körner-Gasse
60205995;Westliche Scheunenstraße
60205996;Grenzweg
60206055;Landesklinikum
60206130;Ulmengasse
60209100;Tarifpunkt HS - Handelskai
60209998;Bhf. Atzgersdorf
60209999;Raffaelg., Wallensteinpl.
60214198;Secession/Friedrichstraße
60251351;Roßkopfgasse, Hainbachgasse
60251352;Hainbachgasse
60251353;Laskywiesengasse
60251354;Hinterhainbach
60251355;Roßkopfgasse
60251356;Trollwiese
60251359;Sofienalpenstraße, Roßkopfgasse
60259901;(AST)Phillipsgasse SD
60259902;(AST)Khevenhüllerstraße SD
60259903;(AST)Breitenleer Str./A.weg SD
60259904;(AST)Neueßling SD
60259905;(AST)Messe-Prater SD
60259906;(AST)Praterbrücke SD
60259907;(AST)Kaserngasse SD
60259908;(AST)Pumgasse SD
60259909;(AST)Kronawettergasse SD
60259910;(AST)Süßenbrunn S SD
60259911;(AST)Bettelheimstraße SD
60259912;(AST)Spinozagasse SD
60259913;(AST)Erzherzog-Karl-Straße SD
60259914;(AST)Oberfeldgasse SD
60259915;(AST)Himberger Straße SD
60259916;(AST)Gustav-Pick-Gasse SD
60259917;(AST)Hardtgasse SD
60259918;(AST)Grinzinger Straße
60259919;(AST)Spittelau SD
60259920;(AST)Steinsee SD
60259921;(AST)Siebenhirten SD
